CSI_DATA,0,4e:df:8b:5d:c9:24,-31,11,1,7,0,1,1,0,0,0,0,-97,0,11,0,20221604,0,83,1,128,1,"[83,-80,4,0,-11,10,-10,10,-10,10,-10,9,-9,9,-9,9,-9,9,-8,9,-8,9,-8,9,-8,9,-7,8,-7,8,-8,8,-7,8,-7,8,-8,8,-8,7,-8,7,-7,6,-7,6,-7,6,-7,5,-7,5,-8,5,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-6,8,-6,7,-6,7,-7,7,-7,7,-8,8,-8,8,-8,8,-9,8,-9,8,-9,8,-10,8,-10,7,-10,7,-10,7,-10,7,-10,8,-10,8,-10,8,-10,8,-10,9,-10,9,-11,9,-11,10,-11,10,-11,10]"
CSI_DATA,1,4e:df:8b:5d:c9:24,-32,11,1,7,0,1,1,0,0,0,0,-97,0,11,0,20231853,0,83,1,128,1,"[83,-80,4,0,10,-25,9,-25,9,-24,8,-24,8,-23,7,-23,7,-22,6,-22,6,-21,5,-21,4,-21,4,-21,4,-20,5,-20,5,-20,5,-19,5,-19,5,-19,6,-18,5,-18,5,-17,5,-16,5,-16,6,-15,6,-15,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,5,-17,5,-17,6,-17,6,-18,7,-18,8,-18,8,-19,9,-19,10,-19,10,-19,10,-19,11,-19,11,-19,11,-19,11,-20,11,-20,11,-20,11,-21,11,-21,11,-22,11,-23,11,-23,11,-24,11,-25,11,-25,11,-26]"
CSI_DATA,2,4e:df:8b:5d:c9:24,-31,11,1,7,0,1,1,0,0,0,0,-97,0,11,0,20238183,0,83,1,128,1,"[83,-80,4,0,-4,-15,-4,-15,-4,-14,-4,-14,-4,-13,-4,-13,-4,-12,-4,-12,-5,-12,-5,-12,-5,-11,-5,-11,-5,-11,-4,-11,-4,-11,-4,-11,-4,-10,-4,-10,-3,-10,-3,-10,-3,-10,-3,-10,-3,-9,-2,-9,-2,-9,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-4,-10,-4,-10,-3,-10,-3,-10,-3,-11,-3,-11,-3,-11,-2,-12,-2,-12,-2,-12,-2,-12,-2,-12,-2,-13,-1,-13,-2,-13,-2,-13,-2,-13,-2,-13,-2,-14,-2,-14,-2,-14,-3,-14,-3,-15,-3,-15,-4,-15,-4,-15]"
CSI_DATA,3,4e:df:8b:5d:c9:24,-30,11,1,7,0,1,1,0,0,0,0,-97,0,11,0,20246527,0,83,1,128,1,"[83,-80,4,0,1,-28,1,-28,1,-27,0,-26,0,-26,0,-25,0,-24,-1,-24,-2,-23,-2,-22,-2,-22,-2,-22,-2,-22,-1,-21,-1,-21,-1,-21,-1,-20,0,-20,0,-19,0,-19,1,-19,1,-18,1,-18,1,-17,2,-17,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-5,-3,-18,-3,-19,-2,-19,-1,-20,-1,-20,0,-21,0,-21,1,-22,1,-22,2,-22,2,-23,2,-23,2,-23,3,-23,3,-23,3,-23,3,-24,3,-24,3,-25,3,-26,2,-26,2,-27,2,-27,1,-28,1,-29,0,-29]"
CSI_DATA,4,4e:df:8b:5d:c9:24,-30,11,1,7,0,1,1,0,0,0,0,-97,0,11,0,20255830,0,83,1,128,1,"[83,-80,4,0,0,15,0,15,0,14,0,14,0,14,1,13,1,13,1,12,1,12,1,12,1,12,1,11,1,11,1,11,1,11,1,11,1,11,0,10,0,10,0,10,0,10,0,10,-1,9,-1,9,-1,9,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,1,10,0,10,0,10,0,11,0,11,-1,11,-1,12,-1,12,-2,12,-2,12,-2,12,-2,12,-2,13,-2,13,-2,13,-2,13,-2,13,-2,13,-2,14,-2,14,-1,14,-1,15,-1,15,0,16,0,16]"
CSI_DATA,5,4e:df:8b:5d:c9:24,-30,11,1,7,0,1,1,0,0,0,0,-97,0,11,0,20267576,0,83,1,128,1,"[83,-80,4,0,7,-14,7,-14,7,-14,6,-13,6,-13,5,-13,5,-13,5,-12,4,-12,4,-12,4,-12,4,-12,4,-12,4,-12,4,-11,4,-11,4,-11,4,-11,4,-10,4,-10,4,-10,4,-9,4,-9,4,-9,5,-9,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,-10,4,-10,4,-10,4,-10,5,-10,5,-11,5,-11,6,-11,6,-11,6,-11,7,-11,7,-11,7,-11,7,-11,7,-11,7,-11,7,-11,7,-12,7,-12,7,-12,7,-13,7,-13,7,-13,8,-14,8,-14,8,-15]"
CSI_DATA,6,4e:df:8b:5d:c9:24,-30,11,1,7,0,1,1,0,0,0,0,-97,0,11,0,20274920,0,83,1,128,1,"[83,-80,4,0,-15,-6,-15,-6,-15,-6,-14,-5,-14,-5,-14,-5,-13,-5,-13,-4,-13,-4,-13,-4,-13,-4,-13,-4,-12,-3,-12,-3,-12,-4,-12,-4,-11,-4,-11,-4,-11,-4,-10,-4,-10,-4,-10,-4,-9,-4,-9,-4,-9,-5,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,-10,-2,-11,-3,-11,-3,-11,-4,-11,-4,-11,-4,-12,-5,-12,-5,-12,-5,-12,-6,-12,-6,-12,-6,-12,-6,-12,-7,-12,-7,-12,-7,-13,-7,-13,-7,-13,-7,-13,-7,-14,-7,-14,-7,-14,-6,-15,-6,-15,-6,-16,-6]"
CSI_DATA,7,4e:df:8b:5d:c9:24,-30,11,1,7,0,1,1,0,0,0,0,-97,0,11,0,20287194,0,83,1,128,1,"[83,-80,4,0,-15,-25,-14,-24,-14,-23,-14,-22,-14,-22,-14,-21,-14,-20,-14,-19,-14,-19,-14,-18,-14,-18,-14,-18,-14,-18,-13,-17,-13,-17,-12,-17,-12,-17,-11,-16,-11,-16,-10,-16,-10,-16,-9,-16,-9,-16,-8,-15,-8,-15,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-4,-12,-14,-12,-15,-12,-16,-12,-16,-11,-17,-11,-18,-11,-18,-11,-19,-10,-20,-10,-20,-10,-20,-10,-21,-10,-22,-10,-22,-10,-22,-10,-22,-10,-22,-11,-23,-11,-23,-11,-23,-12,-24,-13,-24,-13,-24,-14,-25,-15,-25,-15,-25]"
CSI_DATA,8,4e:df:8b:5d:c9:24,-30,11,1,7,0,1,1,0,0,0,0,-97,0,11,0,20296073,0,83,1,128,1,"[83,-80,4,0,4,15,4,14,4,14,4,13,4,13,4,13,4,12,4,12,4,11,4,11,4,11,4,11,4,11,4,10,4,10,4,10,3,10,3,10,3,10,3,9,2,9,2,9,2,9,1,9,1,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,4,9,3,9,3,10,3,10,3,10,3,11,3,11,2,11,2,12,2,12,2,12,2,12,1,13,1,13,1,13,2,13,2,13,2,13,2,14,3,14,3,14,3,14,3,15,3,15,4,15]"
CSI_DATA,9,4e:df:8b:5d:c9:24,-30,11,1,7,0,1,1,0,0,0,0,-97,0,11,0,20304958,0,83,1,128,1,"[83,-80,4,0,-8,-14,-8,-14,-8,-14,-8,-13,-8,-13,-7,-12,-7,-12,-7,-11,-8,-11,-8,-11,-8,-11,-8,-11,-8,-10,-7,-10,-7,-10,-7,-10,-7,-10,-6,-10,-6,-10,-6,-10,-5,-10,-5,-9,-5,-9,-5,-9,-4,-9,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-7,-8,-7,-9,-7,-9,-7,-10,-6,-10,-6,-10,-6,-11,-6,-11,-6,-12,-6,-12,-6,-12,-5,-12,-5,-13,-5,-13,-5,-13,-5,-13,-6,-13,-6,-13,-6,-13,-6,-14,-6,-14,-7,-14,-7,-14,-7,-15,-8,-15,-8,-15]"
